"Relação de Alunos Desistência dos Cursos – PG
Bacharelado em Ciência da Computação 
Tecnologia Em Análise E Desenvolvimento De Sistemas",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
#,id,Ano Ingresso,Per. Ingresso,Curso,Forma de Ingresso,Tipo de Cota,Sigla Cota,Escola Pública?,Coeficiente,Escore Vest,Nota Enem,Sexo,Idade,Data Nascimento,Cidade,Estado,Grupo (Étnico),Situação Atual do Aluno,Período do Aluno,Ano Desistência,Período Desistências
1419,cy649t,2012,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,8337",,"647,1",M,25,20/05/1994,Ponta Grossa,PR,Branca,Jubilado,6,2019,1
1420,3yq39t,2012,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,6283",,607,M,35,29/10/1983,Ponta Grossa,PR,Branca,Jubilado,6,2019,2
1421,nqo99t,2012,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,0,,"623,5",M,24,26/02/1995,Iguape,SP,Não declarado,Desistente,1,2012,2
1422,dht99t,2012,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,0,,"618,9",F,25,19/10/1993,Registro,SP,Não declarado,Desistente,1,2012,2
1423,ub69wn,2012,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,014",,593,M,26,05/02/1993,Ponta Grossa,PR,Não declarado,Desistente,1,2012,2
1424,6hbwa8,2012,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,0,,"554,7",M,30,02/06/1989,Ponta Grossa,PR,Não declarado,Desistente,1,2012,2
1425,rkk6jk,2012,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,054",,"555,2",M,26,13/05/1993,Araucária,PR,Não declarado,Desistente,1,2012,2
1426,czgkhc,2012,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,52886",,"674,1",M,40,14/11/1978,Ponta Grossa,PR,Não declarado,Desistente,1,2013,1
1427,op1y+t,2012,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,814",,"583,4",M,24,31/10/1994,Ponta Grossa,PR,Parda,Mudou de Curso,4,2014,1
1428,8c1+jk,2012,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,7753",,"621,8",F,25,03/06/1994,Ponta Grossa,PR,Não declarado,Desistente,3,2015,1
1429,74rjtw,2012,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,5812",,"629,5",M,27,01/04/1992,Tomazina,PR,Não declarado,Desistente,4,2015,1
1430,guemgf,2012,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,5101",,650,F,25,04/01/1994,Ponta Grossa,PR,Não declarado,Desistente,4,2015,1
1431,hajkhc,2012,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,5693",,"595,5",M,26,05/02/1993,Ponta Grossa,PR,Não declarado,Desistente,3,2015,2
1432,bp9ia8,2012,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,2383",,"608,5",M,24,18/12/1994,Ponta Grossa,PR,Não declarado,Desistente,1,2015,2
1433,+xoehc,2012,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,8296",,"572,6",M,35,02/04/1984,Irati,PR,Não declarado,Formado,6,2015,2
1434,1xu99t,2012,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,6404",,"597,1",M,32,27/08/1987,Ponta Grossa,PR,Não declarado,Desistente,4,2016,1
1435,j3gwa8,2012,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,497",,"567,1",M,28,26/06/1991,Ponta Grossa,PR,Não declarado,Desistente,2,2016,1
1436,xc1jgf,2012,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,4825",,"562,2",M,32,26/08/1987,Ponta Grossa,PR,Não declarado,Desistente,2,2016,1
1437,3r4unz,2012,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,467",,639,M,25,17/01/1994,Curitiba,PR,Branca,Desistente,3,2016,2
1438,kewyin,2012,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,6741",,"620,5",M,27,14/01/1992,Ponta Grossa,PR,Amarela,Formado,6,2017,2
1439,b9n1nz,2012,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,2984",,"593,6",M,29,28/03/1990,Ponta Grossa,PR,Branca,Desistente,2,2018,1
1440,fwq8tw,2012,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,3182",,"567,5",F,27,09/06/1992,Ponta Grossa,PR,Parda,Desistente,3,2018,1
1441,rxewnz,2012,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,5595",,"596,7",F,27,14/11/1991,Ponta Grossa,PR,Branca,Formado,6,2018,2
1442,msiyin,2012,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Cotista,Cotista,Escola Pública,"0,4119",,601,M,32,14/04/1987,Ponta Grossa,PR,Parda,Jubilado,4,2019,1
1443,eg7unz,2012,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,5562",,"602,5",M,25,17/11/1993,Ponta Grossa,PR,Branca,Formado,6,2019,1
1444,415unz,2012,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,601",,"617,8",F,25,16/06/1994,Carambeí,PR,Branca,Jubilado,6,2019,2
1445,daiqhc,2013,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,0,,"673,5",F,56,08/04/1963,Ponta Grossa,PR,Não declarado,Desistente,1,2013,1
1446,caqfin,2013,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 1 - cotista oriundo de família com renda, comprovada, igual ou inferior a 1,5 salários mínimos (um salário-mínimo e meio) per capita e que não se declarou preto, pardo ou indígena",Categoria 1,Escola Pública,0,,"624,8",F,24,04/01/1995,Itapeva,SP,Não declarado,Desistente,1,2013,1
1447,ut9dkk,2013,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 1 - cotista oriundo de família com renda, comprovada, igual ou inferior a 1,5 salários mínimos (um salário-mínimo e meio) per capita e que não se declarou preto, pardo ou indígena",Categoria 1,Escola Pública,"0,6006",,"565,6",M,49,01/01/1970,Ponta Grossa,PR,Não declarado,Regular,6,,
1448,s3uptw,2013,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,0232",,"662,5",M,26,16/06/1993,Ponta Grossa,PR,Branca,Desistente,1,2013,1
1449,zk44a8,2013,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,1648",,"622,3",M,30,09/02/1989,Ponta Grossa,PR,Não declarado,Desistente,1,2013,1
1450,1+rogf,2013,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 1 - cotista oriundo de família com renda, comprovada, igual ou inferior a 1,5 salários mínimos (um salário-mínimo e meio) per capita e que não se declarou preto, pardo ou indígena",Categoria 1,Escola Pública,"0,0472",,"582,5",M,29,18/12/1989,Ponta Grossa,PR,Não declarado,Desistente,1,2013,1
1451,eus3px,2013,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,4694",,"629,9",M,29,08/07/1990,Ponta Grossa,PR,Branca,Regular,6,,
1452,b1wsnz,2013,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 2 - cotista oriundo de família com renda, comprovada, igual ou inferior a 1,5 salários mínimos (um salário-mínimo e meio) per capita e autodeclarado preto, autodeclarado pardo ou autodeclarado indígena",Categoria 2,Escola Pública,"0,1192",,"574,7",M,37,02/04/1982,Ponta Grossa,PR,Não declarado,Desistente,1,2013,2
1453,r1sanz,2013,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,6857",,"613,2",M,26,27/11/1992,Ponta Grossa,PR,Branca,Desistente,2,2013,2
1454,m5kb+t,2013,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,1792",,"610,8",M,24,08/01/1995,Ponta Grossa,PR,Não declarado,Desistente,1,2013,2
1455,nxa4a8,2013,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,5216",,"638,1",F,24,04/05/1995,Ponta Grossa,PR,Não declarado,Desistente,2,2013,2
1456,4q9n+t,2013,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,1248",,670,M,31,14/08/1988,Ponta Grossa,PR,Não declarado,Desistente,2,2015,1
1457,pbdxhc,2013,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,1082",,"618,9",M,27,24/05/1992,Joinville,SC,Não declarado,Desistente,1,2015,2
1458,5+gmhc,2013,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Transferência,Sem política de cotas,Sem cotas,Escola Particular,"0,3295",,,F,30,26/09/1988,Ponta Grossa,PR,Não declarado,Desistente,2,2015,2
1459,5zcnkk,2013,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 4 - cotista independente de renda (sem necessidade de comprovação) e autodeclarado preto, autodeclarado pardo ou autodeclarado indígena",Categoria 4,Escola Pública,"0,4319",,"578,1",M,33,29/03/1986,Ponta Grossa,PR,Parda,Desistente,2,2016,1
1460,+bk3px,2013,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 2 - cotista oriundo de família com renda, comprovada, igual ou inferior a 1,5 salários mínimos (um salário-mínimo e meio) per capita e autodeclarado preto, autodeclarado pardo ou autodeclarado indígena",Categoria 2,Escola Pública,"0,701",,"628,7",M,31,02/07/1988,Ponta Grossa,PR,Não declarado,Desistente,4,2017,1
1461,9j+ptw,2013,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,6816",,"636,1",M,31,16/06/1988,Ponta Grossa,PR,Branca,Formado,6,2017,1
1462,ywofin,2013,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 3 - cotista independente de renda (sem necessidade de comprovação) e que não se declarou preto, pardo ou indígena",Categoria 3,Escola Pública,"0,8395",,"615,1",M,34,22/01/1985,Ponta Grossa,PR,Branca,Formado,6,2017,2
1463,yia3nz,2013,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 3 - cotista independente de renda (sem necessidade de comprovação) e que não se declarou preto, pardo ou indígena",Categoria 3,Escola Pública,"0,731",,"628,5",M,29,30/07/1990,Carambeí,PR,Não declarado,Formado,6,2017,2
1464,xhsanz,2013,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 1 - cotista oriundo de família com renda, comprovada, igual ou inferior a 1,5 salários mínimos (um salário-mínimo e meio) per capita e que não se declarou preto, pardo ou indígena",Categoria 1,Escola Pública,"0,5895",,"570,8",M,28,18/12/1990,Ponta Grossa,PR,Não declarado,Desistente,5,2018,1
1465,r6kd+t,2013,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,6338",,"634,2",M,36,19/07/1983,Ponta Grossa,PR,Branca,Formado,6,2018,2
1466,ezqrkk,2013,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,595",,"613,2",M,26,22/06/1993,Carambeí,PR,Branca,Formado,6,2019,1
1467,qn8tgf,2013,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 3 - cotista independente de renda (sem necessidade de comprovação) e que não se declarou preto, pardo ou indígena",Categoria 3,Escola Pública,"0,4296",,"625,8",F,29,21/02/1990,Ponta Grossa,PR,Não declarado,Desistente,3,2019,1
1468,oizqtw,2013,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 4 - cotista independente de renda (sem necessidade de comprovação) e autodeclarado preto, autodeclarado pardo ou autodeclarado indígena",Categoria 4,Escola Pública,"0,3594",,"587,5",M,35,17/09/1984,Ponta Grossa,PR,Preta,Jubilado,4,2019,1
1469,k6qr+t,2013,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 3 - cotista independente de renda (sem necessidade de comprovação) e que não se declarou preto, pardo ou indígena",Categoria 3,Escola Pública,"0,6561",,626,M,27,28/07/1992,Ponta Grossa,PR,Branca,Desistente,6,2019,2
1470,urkein,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 1 - cotista oriundo de família com renda, comprovada, igual ou inferior a 1,5 salários mínimos (um salário-mínimo e meio) per capita e que não se declarou preto, pardo ou indígena",Categoria 1,Escola Pública,0,,"632,5",M,24,04/11/1994,Mafra,SC,Não declarado,Desistente,1,2013,2
1471,5a+5px,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 1 - cotista oriundo de família com renda, comprovada, igual ou inferior a 1,5 salários mínimos (um salário-mínimo e meio) per capita e que não se declarou preto, pardo ou indígena",Categoria 1,Escola Pública,0,,"641,4",M,26,12/12/1992,Ponta Grossa,PR,Não declarado,Desistente,1,2013,2
1472,y8uhpx,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,072",,"602,2",M,28,08/03/1991,Ponta Grossa,PR,Não declarado,Desistente,1,2013,2
1473,g+eg+t,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 1 - cotista oriundo de família com renda, comprovada, igual ou inferior a 1,5 salários mínimos (um salário-mínimo e meio) per capita e que não se declarou preto, pardo ou indígena",Categoria 1,Escola Pública,"0,4725",,"589,2",M,24,04/01/1995,Ponta Grossa,PR,Branca,Regular,6,,
1474,qf48in,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,4575",,"602,8",M,25,15/04/1994,Ponta Grossa,PR,Branca,Regular,4,,
1475,rbzgkk,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 3 - cotista independente de renda (sem necessidade de comprovação) e que não se declarou preto, pardo ou indígena",Categoria 3,Escola Pública,"0,5148",,"630,6",M,25,16/09/1994,Ponta Grossa,PR,Branca,Regular,6,,
1476,yhk8kk,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 4 - cotista independente de renda (sem necessidade de comprovação) e autodeclarado preto, autodeclarado pardo ou autodeclarado indígena",Categoria 4,Escola Pública,0,,"556,3",M,25,21/02/1994,Ponta Grossa,PR,Preta,Desistente,1,2013,2
1477,9pmthc,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,234",,"663,8",M,38,28/11/1980,Ponta Grossa,PR,Não declarado,Desistente,1,2014,1
1478,44n7a8,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,2436",,"609,3",M,31,29/06/1988,Telêmaco Borba,PR,Não declarado,Desistente,1,2014,1
1479,gmf6a8,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,1835",,"577,4",M,24,04/07/1995,Guamiranga,PR,Não declarado,Desistente,1,2014,2
1480,r7n7a8,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,1344",,"609,8",F,35,15/12/1983,Ponta Grossa,PR,Não declarado,Desistente,1,2014,2
1481,x+thpx,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 3 - cotista independente de renda (sem necessidade de comprovação) e que não se declarou preto, pardo ou indígena",Categoria 3,Escola Pública,"0,3859",,625,M,24,14/08/1995,Ponta Grossa,PR,Não declarado,Desistente,2,2015,1
1482,pt91gf,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 3 - cotista independente de renda (sem necessidade de comprovação) e que não se declarou preto, pardo ou indígena",Categoria 3,Escola Pública,"0,5062",,"630,6",M,31,20/11/1987,Ponta Grossa,PR,Não declarado,Desistente,4,2015,1
1483,8b+4nz,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,0,,"608,5",M,30,18/01/1989,Palmeira,PR,Não declarado,Desistente,1,2015,2
1484,hhr7px,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,4411",,"585,6",M,31,23/07/1988,Ponta Grossa,PR,Não declarado,Desistente,2,2015,2
1485,grpotw,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 1 - cotista oriundo de família com renda, comprovada, igual ou inferior a 1,5 salários mínimos (um salário-mínimo e meio) per capita e que não se declarou preto, pardo ou indígena",Categoria 1,Escola Pública,"0,4314",,580,M,29,27/01/1990,Ponta Grossa,PR,Branca,Regular,4,,
1486,pikotw,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,7938",,"606,4",M,31,07/05/1988,Ponta Grossa,PR,Branca,Formado,6,2015,2
1487,tksf+t,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,3081",,"607,2",M,37,23/03/1982,Irati,PR,Parda,Regular,2,,
1488,1+a8in,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,6299",,"733,7",M,24,24/04/1995,Ponta Grossa,PR,Não declarado,Desistente,3,2016,1
1489,fz5otw,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Pública,"0,8669",,658,M,30,11/08/1989,Matutina,MG,Não declarado,Formado,6,2016,1
1490,irif+t,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 1 - cotista oriundo de família com renda, comprovada, igual ou inferior a 1,5 salários mínimos (um salário-mínimo e meio) per capita e que não se declarou preto, pardo ou indígena",Categoria 1,Escola Pública,"0,1054",,"664,3",M,27,19/05/1992,Ponta Grossa,PR,Não declarado,Desistente,2,2017,1
1491,koj8kk,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 1 - cotista oriundo de família com renda, comprovada, igual ou inferior a 1,5 salários mínimos (um salário-mínimo e meio) per capita e que não se declarou preto, pardo ou indígena",Categoria 1,Escola Pública,"0,5722",,592,M,26,08/09/1993,Ponta Grossa,PR,Branca,Regular,6,,
1492,5ucthc,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,6905",,"637,3",M,24,14/07/1995,Ponta Grossa,PR,Branca,Formado,6,2017,2
1493,9yxthc,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 1 - cotista oriundo de família com renda, comprovada, igual ou inferior a 1,5 salários mínimos (um salário-mínimo e meio) per capita e que não se declarou preto, pardo ou indígena",Categoria 1,Escola Pública,"0,6979",,"565,7",M,32,21/03/1987,Ponta Grossa,PR,Branca,Formado,6,2018,1
1494,tkt5nz,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 3 - cotista independente de renda (sem necessidade de comprovação) e que não se declarou preto, pardo ou indígena",Categoria 3,Escola Pública,"0,6859",,"615,1",F,24,17/05/1995,Teixeira Soares,PR,Branca,Formado,6,2018,1
1495,7s15nz,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 1 - cotista oriundo de família com renda, comprovada, igual ou inferior a 1,5 salários mínimos (um salário-mínimo e meio) per capita e que não se declarou preto, pardo ou indígena",Categoria 1,Escola Pública,"0,6845",,"585,9",M,28,30/01/1991,Ponta Grossa,PR,Branca,Formado,6,2018,1
1496,ezb7a8,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 3 - cotista independente de renda (sem necessidade de comprovação) e que não se declarou preto, pardo ou indígena",Categoria 3,Escola Pública,"0,7667",,"639,3",M,33,08/05/1986,Castro,PR,Branca,Formado,6,2018,2
1497,jxz7a8,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 2 - cotista oriundo de família com renda, comprovada, igual ou inferior a 1,5 salários mínimos (um salário-mínimo e meio) per capita e autodeclarado preto, autodeclarado pardo ou autodeclarado indígena",Categoria 2,Escola Particular,"0,3155",,"513,6",M,39,17/06/1980,Ponta Grossa,PR,Parda,Desistente,3,2018,2
1498,z6yhpx,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,751",,"638,9",M,27,21/07/1992,Ponta Grossa,PR,Parda,Formado,6,2018,2
1499,4nzgkk,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,2363",,"675,9",M,24,03/02/1995,Ponta Grossa,PR,Parda,Jubilado,2,2019,2
1500,xm91gf,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Reopção de Curso,Sem política de cotas,Sem cotas,Escola Pública,"0,5724","554,6",,M,25,12/02/1994,Ponta Grossa,PR,Branca,Formado,6,2019,2
1501,f5kg+t,2013,2,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,Transferência ex-officio,Sem política de cotas,Sem cotas,Escola Pública,"0,3658",,,M,28,02/04/1991,Carambeí,PR,Branca,Jubilado,4,2019,2
1502,1mij+t,2014,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,3337",,"606,5",M,23,15/05/1996,Ponta Grossa,PR,Branca,Regular,3,,
1503,6m56nz,2014,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 2 - cotista oriundo de família com renda, comprovada, igual ou inferior a 1,5 salários mínimos (um salário-mínimo e meio) per capita e autodeclarado preto, autodeclarado pardo ou autodeclarado indígena",Categoria 2,Escola Pública,0,,"576,7",M,31,22/11/1987,Castro,PR,Não declarado,Desistente,1,2014,1
1504,3ygwtw,2014,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,"Categoria 3 - cotista independente de renda (sem necessidade de comprovação) e que não se declarou preto, pardo ou indígena",Categoria 3,Escola Pública,0,,"638,2",F,29,06/02/1990,Ponta Grossa,PR,Não declarado,Desistente,1,2014,1
1505,yow+nz,2014,1,Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas,SISU - Sistema de Seleção Unificada,Ampla concorrência,Não cotista,Escola Particular,"0,2788",,"666,8",M,23,10/07/1996,Ponta Grossa,PR,Não declarado,Desistente,1,2014,1
