id;ano ingresso;per. ingresso;coeficiente;escore vest;nota enem;idade;período do aluno;MEDIA_NOTAS;MEDIA_FREQUENCIA;TAXA_APROVACAO;QTD_REPROVACOES_NOTA;QTD_REPROVACOES_FREQ;EVASAO;curso_Ciência Da Computação;curso_Curso Superior De Tecnologia Em Análise E Desenvolvimento De Sistemas;forma de ingresso_Aproveitamento de Curso;forma de ingresso_Complementação da lista de espera do SISU;forma de ingresso_PEC-G - Programa de Estudantes Convênio de Graduação;forma de ingresso_Reopção de Curso;forma de ingresso_SISU - Sistema de Seleção Unificada;forma de ingresso_Transferência;forma de ingresso_Transferência ex-officio;forma de ingresso_Vestibular;tipo de cota_Ampla concorrência;tipo de cota_Candidatos autodeclarados pretos, pardos ou indígenas que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;tipo de cota_Candidatos autodeclarados pretos, pardos ou indígenas, com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;tipo de cota_Candidatos com deficiência autodeclarados pretos, pardos ou indígenas, que tenham renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo e que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012);tipo de cota_Candidatos com deficiência que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;tipo de cota_Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;tipo de cota_Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012).;tipo de cota_Categoria 1 - cotista oriundo de família com renda, comprovada, igual ou inferior a 1,5 salários mínimos (um salário-mínimo e meio) per capita e que não se declarou preto, pardo ou indígena;tipo de cota_Categoria 2 - cotista oriundo de família com renda, comprovada, igual ou inferior a 1,5 salários mínimos (um salário-mínimo e meio) per capita e autodeclarado preto, autodeclarado pardo ou autodeclarado indígena;tipo de cota_Categoria 3 - cotista independente de renda (sem necessidade de comprovação) e que não se declarou preto, pardo ou indígena;tipo de cota_Categoria 4 - cotista independente de renda (sem necessidade de comprovação) e autodeclarado preto, autodeclarado pardo ou autodeclarado indígena;tipo de cota_Cotista;tipo de cota_Sem política de cotas;sigla cota_Categoria 1;sigla cota_Categoria 2;sigla cota_Categoria 3;sigla cota_Categoria 4;sigla cota_Categoria L01 (1S);sigla cota_Categoria L02 (2S);sigla cota_Categoria L05 (3S);sigla cota_Categoria L06 (4S);sigla cota_Categoria L10 (2C);sigla cota_Categoria L13 (3C);sigla cota_Cotista;sigla cota_Não cotista;sigla cota_Sem cotas;escola pública?_-;escola pública?_Escola Particular;escola pública?_Escola Pública;sexo_F;sexo_M;grupo (étnico)_Amarela;grupo (étnico)_Branca;grupo (étnico)_Indígena;grupo (étnico)_Não declarado;grupo (étnico)_Parda;grupo (étnico)_Preta;grupo (étnico)_Sem informação
81x9cx;2010;1;0,7529;5403,3335;691,6;27;8;6,793846153846154;82,2390625;0,0;3,0;0,0;0;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;True;False;False;False;False;False
cuynpx;2010;1;0,4598;5403,3335;622,45;27;5;5,485964912280702;92,5;0,0;38,0;0,0;0;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;True;False;False;False;False;False
n+zrnz;2010;1;0,4313;5403,3335;614,9;26;5;5,17007874015748;72,74803149606299;0,0;12,0;0,0;0;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;True;False;False;False;False;False
8jfh5c;2010;1;0,5411;5403,3335;583,8;27;8;5,213684210526316;76,06702127659575;0,0;14,0;0,0;0;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;True;False;False;False;False;False
hfobnz;2010;2;0,4404;5403,3335;554,2;28;1;5,492307692307692;79,8153846153846;0,0;2,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
qphzow;2010;2;0,0;5403,3335;630,1;28;1;0,0;13,950000000000001;0,0;0,0;0,0;1;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;False;False;False
qxzqjk;2010;2;0,0;5403,3335;518,0;27;1;0,0;15,933333333333332;0,0;0,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;True;False;False;False
5a5a5c;2010;2;0,0;5403,3335;570,9;45;1;0,0;14,433333333333335;0,0;0,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;True;False;False;False
spgqjk;2010;2;0,0133;5403,3335;573,9;30;1;0,15;20,0;0,0;0,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;True;False;False;False
+894ow;2010;2;0,0;5403,3335;622,45;30;1;0,0;13,85;0,0;0,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;True;False;False;False
cdu5ff;2010;2;0,0;5403,3335;669,1;27;1;0,0;13,633333333333333;0,0;0,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;True;False;False;False
txbqjk;2010;2;0,5274;5403,3335;621,3;27;2;5,933333333333334;85,03333333333333;0,0;1,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;True;False;False;False
p7hxjk;2010;2;0,6406;5403,3335;668,0;29;2;6,8076923076923075;88,96153846153847;0,0;2,0;0,0;0;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;True;False;False;False
q1frpx;2010;2;0,81947;5403,3335;655,3;27;4;8,273684210526316;97,7421052631579;0,0;0,0;0,0;0;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
+gonpx;2010;2;0,5336;5403,3335;560,6;26;2;5,978947368421053;89,13157894736842;0,0;4,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
txrp9t;2010;2;0,18771;5403,3335;576,2;29;2;2,040625;51,26875;0,0;2,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;True;False;False;False;False;False
cronpx;2010;2;0,2251;5403,3335;565,7;28;1;2,870588235294118;67,02352941176471;0,0;7,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
turp9t;2010;2;0,235;5403,3335;612,2;27;1;2,87;62,26;0,0;9,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
irpda8;2010;2;0,3195;5403,3335;613,6;31;1;3,6714285714285713;72,33571428571429;0,0;9,0;0,0;1;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;True;False;False;False;False;False
fkexwn;2010;2;0,246;5403,3335;614,4;26;1;2,606451612903226;58,21612903225807;0,0;5,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
5h5a5c;2010;2;0,263;5403,3335;585,9;26;1;3,516666666666667;75,7;0,0;0,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;True;False;False;False;False;False
rf1da8;2010;2;0,4747;5403,3335;583,7;30;3;5,185714285714286;81,68333333333332;0,0;11,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;False
ki73ff;2010;2;0,2574;5403,3335;580,8;27;1;3,059090909090909;77,07272727272726;0,0;8,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;True;False;False;False
bk9bnz;2010;2;0,3501;5403,3335;518,5;28;2;3,6325000000000003;65,2875;0,0;8,0;1,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;False;False;True;False;False
dcexwn;2010;2;0,8198;5403,3335;571,2;27;5;8,436666666666666;97,28666666666666;0,0;0,0;0,0;0;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
4n1da8;2010;2;0,43044;5403,3335;611,6;63;1;5,1521739130434785;92,34782608695652;0,0;11,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;True;False;False
mhsa5c;2010;2;0,3944;5403,3335;604,8;29;3;4,60625;79,51458333333333;0,0;14,0;0,0;1;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;True;False;False
bu+c9t;2010;2;0,483;5403,3335;627,4;27;2;5,625;87,88;0,0;6,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;True;False;False;False;False;False
jw93ff;2010;2;0,57443;5403,3335;554,1;32;1;6,422222222222222;88,33888888888889;0,0;4,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;True;False;False;False;False;False
pjkxwn;2010;2;0,26881;5403,3335;541,2;27;1;3,223809523809524;62,80952380952381;0,0;3,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;True;False;False;False;False;False
6m3xwn;2010;2;0,3204;5403,3335;530,0;26;2;3,940816326530612;73,59591836734694;0,0;13,0;0,0;0;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;True;False;False;False;False;False
ajjbnz;2010;2;0,52075;5403,3335;605,2;32;3;4,703125;73,80625;0,0;8,0;0,0;1;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;False;True;False;False;False
1eqbnz;2010;2;0,1556;5403,3335;616,7;26;1;1,6352941176470588;59,43529411764706;0,0;5,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;True;False;False;False
as1npx;2010;2;0,2169;5403,3335;633,8;27;3;2,246551724137931;45,01379310344828;0,0;3,0;2,0;1;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;True;False;False;False;False;False
htrp9t;2010;2;0,7345;5403,3335;582,1;27;8;7,264406779661018;88,41551724137932;0,0;5,0;0,0;0;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;True;False;False;False
dwfrpx;2010;2;0,7775;5403,3335;636,2;29;8;7,859322033898305;92,71206896551725;0,0;3,0;0,0;0;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;True;False;False;False;False;False
jn8p9t;2010;2;0,6024;5403,3335;649,5;31;8;6,288;86,1108108108108;0,0;15,0;0,0;0;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;True;False;False;False;False;False
+s73ff;2010;2;0,4716;5403,3335;590,3;27;5;5,141791044776119;87,4731343283582;0,0;21,0;0,0;0;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;True;False;False
4kx3ow;2010;2;0,506;5403,3335;641,4;26;7;5,352777777777778;87,28194444444445;0,0;19,0;0,0;0;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;True;False;False;False;False;False
e94q9t;2010;2;0,6492;5403,3335;656,6;27;7;6,034328358208955;86,11641791044777;0,0;13,0;0,0;1;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;True;False;False
f+jaow;2010;2;0,3508;5403,3335;469,4;27;1;3,85;75,05652173913043;0,0;20,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;True;False;False;False;False;False
ne+3ff;2010;2;0,2981;5403,3335;638,7;27;2;3,4921052631578946;71,43552631578947;0,0;24,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;True;False;False;False
9iddnz;2010;2;0,1024;5403,3335;665,3;27;2;0,9666666666666668;36,967948717948715;0,0;6,0;1,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
xa7a5c;2010;2;0,4427;5403,3335;542,3;27;5;4,3619047619047615;76,56190476190476;0,0;17,0;1,0;0;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
8kqbnz;2010;2;0,5025;5403,3335;591,9;27;8;5,64921875;77,64645669291339;0,0;19,0;0,0;0;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;True;False;False;False
836own;2010;2;0,7777;5403,3335;653,7;27;8;7,8314814814814815;91,15555555555555;0,0;2,0;0,0;1;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;False;False;False
7bgiwn;2011;1;0,0;5403,3335;637,4;28;1;0,0;18,133333333333336;0,0;0,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;False;False;False
dmz7ff;2011;1;0,0;5403,3335;689,0;27;1;0,0;19,783333333333335;0,0;0,0;0,0;1;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;False;False;False
rhoijk;2011;1;0,2478;5403,3335;616,9;27;1;3,25;65,3;0,0;0,0;1,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;False;False;False
ynf+5c;2011;1;0,0;5403,3335;621,9;26;1;0,0;29,3;0,0;0,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;False;False;False
9hbuwn;2011;1;0,28778;5403,3335;676,6;26;1;3,6666666666666665;73,46666666666667;0,0;2,0;0,0;1;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;False;False;False
+gnu9t;2011;1;0,1674;5403,3335;633,5;25;1;2,1166666666666667;71,81666666666668;0,0;1,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
grkfnz;2011;1;0,8096;5403,3335;641,6;27;2;8,183333333333334;89,86666666666667;0,0;0,0;0,0;1;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;False;False;False
wqih5c;2011;1;0,5563;5403,3335;668,3;25;2;6,133333333333333;86,58333333333333;0,0;2,0;0,0;1;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;False;True;False;False;False
s78fnz;2011;1;0,5041;5403,3335;689,9;26;2;5,666666666666667;98,75;0,0;2,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;True;False;False;False;False;False
bcq7ow;2011;1;0,4711;5403,3335;633,2;52;2;5,2;83,61666666666666;0,0;1,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;False
msaenz;2011;1;0,2874;5403,3335;617,7;31;1;3,6999999999999997;68,23333333333333;0,0;0,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;True;False;False;False
wz+gnz;2011;1;0,2622;5403,3335;614,2;28;1;3,5;71,0;0,0;1,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;False;True;False;False;False
x8ruwn;2011;1;0,54078;5403,3335;643,0;27;1;6,115384615384615;76,13846153846154;0,0;0,0;1,0;1;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;False;False;False
9u1swn;2011;1;0,41286;5403,3335;623,4;26;2;4,783333333333333;82,34166666666667;0,0;3,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
4fruwn;2011;1;0,21879;5403,3335;640,3;26;1;2,5777777777777775;60,90555555555555;0,0;4,0;0,0;1;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;True;False;False
u3xja8;2011;1;0,418;5403,3335;652,2;28;2;4,897826086956522;80,16304347826087;0,0;14,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
ryy1jk;2011;1;0,8721;5403,3335;649,6;28;8;8,725;95,19607843137256;0,0;0,0;0,0;0;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;True;False;False;False
m58fnz;2011;1;0,8692;5403,3335;701,7;32;8;8,717307692307692;92,60392156862746;0,0;0,0;0,0;0;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
9w37ff;2011;1;0,3343;5403,3335;681,8;26;2;3,7038461538461536;68,59615384615384;0,0;12,0;0,0;0;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;False
+im8a8;2011;1;0,7909;5403,3335;693,5;26;8;7,92909090909091;94,84444444444445;0,0;0,0;0,0;0;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;True;False;False;False
+g865c;2011;1;0,7097;5403,3335;632,1;26;8;7,346153846153846;90,0046875;0,0;7,0;0,0;0;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;True;False;False;False;False;False
jo365c;2011;1;0,4554;5403,3335;638,4;27;3;4,946875;76,728125;0,0;22,0;0,0;1;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;True;False;False;False;False;False
s6o19t;2011;1;0,52;5403,3335;630,5;25;4;5,529850746268656;92,44477611940299;0,0;29,0;0,0;0;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;True;False;False;False;False;False
